id,name,full name,country,birth,height,weight,foot,team,jersey,league,formation,value,wage,position,continent,age
144622,Raffael,Raffael Caetano de Araújo,Brazil,1985-03-28,175,68,Right,Borussia Mönchengladbach,11,Bundesliga,CF ST,4099999.9999999995,29000.0,Attacker,South America,35
236532,R. Koch,Robin Koch,Germany,1996-07-17,193,83,Right,SC Freiburg,25,Bundesliga,CB CDM,9000000.0,19000.0,Defender,Europe,24
206198,D. Heintz,Dominique Heintz,Germany,1993-08-15,190,88,Left,SC Freiburg,23,Bundesliga,CB,8500000.0,21000.0,Defender,Europe,27
209846,C. Günter,Christian Günter,Germany,1993-02-28,185,86,Left,SC Freiburg,30,Bundesliga,LB LM LWB,8000000.0,22000.0,Defender,Europe,27
220085,L. Waldschmidt,Gian-Luca Waldschmidt,Germany,1996-05-19,180,73,Left,SC Freiburg,11,Bundesliga,CF ST,10500000.0,23000.0,Attacker,Europe,24
182212,A. Modeste,Anthony Modeste,France,1988-04-14,187,83,Right,1. FC Köln,27,Bundesliga,ST,7000000.0,29000.0,Attacker,Europe,32
183714,S. Terodde,Simon Terodde,Germany,1988-03-02,190,84,Right,1. FC Köln,9,Bundesliga,ST,7000000.0,29000.0,Attacker,Europe,32
247263,E. Tapsoba,Edmond Fayçal Tapsoba,Burkina Faso,1999-02-02,193,78,Right,Bayer 04 Leverkusen,12,Bundesliga,CB,11500000.0,33000.0,Defender,Africa,21
189060,A. Dragović,Aleksandar Dragović,Austria,1991-03-06,185,83,Right,Bayer 04 Leverkusen,6,Bundesliga,CB,7500000.0,49000.0,Defender,Europe,29
206591,M. Weiser,Mitchell Weiser,Germany,1994-04-21,177,71,Right,Bayer 04 Leverkusen,23,Bundesliga,RB RM,8500000.0,44000.0,Defender,Europe,26
238744,W. McKennie,Weston McKennie,United States,1998-08-28,185,83,Right,FC Schalke 04,2,Bundesliga,CM CDM CB,12500000.0,22000.0,Midfielder,North America,22
200429,B. Raman,Benito Raman,Belgium,1994-11-07,172,67,Right,FC Schalke 04,9,Bundesliga,ST RM LM,10000000.0,28000.0,Attacker,Europe,25
199439,M. Gregoritsch,Michael Gregoritsch,Austria,1994-04-18,193,87,Left,FC Schalke 04,11,Bundesliga,CAM ST,9500000.0,28000.0,Midfielder,Europe,26
212678,L. Augustinsson,Ludwig Augustinsson,Sweden,1994-04-21,180,72,Left,SV Werder Bremen,5,Bundesliga,LB LWB LM,8500000.0,23000.0,Defender,Europe,26
212626,D. Selke,Davie Selke,Germany,1995-01-20,193,83,Right,SV Werder Bremen,9,Bundesliga,ST,10500000.0,26000.0,Attacker,Europe,25
170797,N. Şahin,Nuri Şahin,Turkey,1988-09-05,180,73,Left,SV Werder Bremen,17,Bundesliga,CDM CM,6500000.0,25000.0,Midfielder,Asia,32
186330,T. Gebre Selassie,Theodor Gebre Selassie,Czech Republic,1986-12-24,180,71,Right,SV Werder Bremen,23,Bundesliga,RB RM,4800000.0,25000.0,Defender,Europe,33
205193,K. Rekik,Karim Rekik,Netherlands,1994-12-02,185,83,Left,Hertha BSC,4,Bundesliga,CB,9000000.0,21000.0,Defender,Europe,25
232244,S. Ascacíbar,Santiago Lionel Ascacíbar,Argentina,1997-02-25,167,69,Right,Hertha BSC,18,Bundesliga,CDM CM,9500000.0,21000.0,Midfielder,South America,23
152996,P. Skjelbred,Per Ciljan Skjelbred,Norway,1987-06-16,177,73,Right,Hertha BSC,3,Bundesliga,CDM CM,5000000.0,25000.0,Midfielder,Europe,33
231416,D. Lukébakio,Dodi Lukébakio,Belgium,1997-09-24,187,77,Left,Hertha BSC,28,Bundesliga,ST RM LM,11000000.0,22000.0,Attacker,Europe,22
224425,M. Wolf,Marius Wolf,Germany,1995-05-27,187,81,Right,Hertha BSC,30,Bundesliga,RM RB,10000000.0,23000.0,Midfielder,Europe,25
237629,A. Maier,Arne Maier,Germany,1999-01-08,185,82,Right,Hertha BSC,23,Bundesliga,CM CDM,12000000.0,20000.0,Midfielder,Europe,21
162369,V. Ibišević,Vedad Ibišević,Bosnia and Herzegovina,1984-08-06,187,83,Right,Hertha BSC,19,Bundesliga,ST,4099999.9999999995,29000.0,Attacker,Europe,36
158232,S. Kalou,Salomon Armand Magloire Kalou,Côte d'Ivoire,1985-08-05,185,78,Right,Hertha BSC,8,Bundesliga,LM ST RM,4700000.0,27000.0,Midfielder,Africa,35
208451,R. Quaison,Robin Quaison,Sweden,1993-10-09,182,77,Right,1. FSV Mainz 05,7,Bundesliga,ST LM CAM,10000000.0,28000.0,Attacker,Europe,26
236295,Aarón Martín,Aarón Martín Caricol,Spain,1997-04-22,177,68,Left,1. FSV Mainz 05,3,Bundesliga,LB,9500000.0,21000.0,Defender,Europe,23
240190,K. Malong,Pierre Kunde Malong,Cameroon,1995-07-26,180,78,Right,1. FSV Mainz 05,14,Bundesliga,CDM CM,9500000.0,21000.0,Midfielder,Africa,25
210537,R. Steffen,Renato Steffen,Switzerland,1991-11-03,170,64,Left,VfL Wolfsburg,8,Bundesliga,RW LM RM,8000000.0,44000.0,Attacker,Europe,28
234711,J. Brekalo,Josip Brekalo,Croatia,1998-06-23,175,69,Right,VfL Wolfsburg,7,Bundesliga,LW LM,11500000.0,33000.0,Attacker,Europe,22
212245,Y. Gerhardt,Yannick Gerhardt,Germany,1994-03-13,182,81,Left,VfL Wolfsburg,13,Bundesliga,CM,9500000.0,38000.0,Midfielder,Europe,26
188005,Camacho,Ignacio Camacho Barnola,Spain,1990-05-04,182,74,Right,VfL Wolfsburg,4,Bundesliga,CDM CB,6500000.0,38000.0,Midfielder,Europe,30
194665,S. Ilsanker,Stefan Ilsanker,Austria,1989-05-18,190,87,Right,Eintracht Frankfurt,3,Bundesliga,CB CDM,6000000.0,29000.0,Defender,Europe,31
194333,R. Gikiewicz,Rafał Gikiewicz,Poland,1987-10-26,190,81,Right,1. FC Union Berlin,1,Bundesliga,GK,4900000.0,27000.0,Goalkepper,Europe,32
183556,N. Subotić,Neven Subotić,Serbia,1988-12-10,193,84,Right,1. FC Union Berlin,3,Bundesliga,CB,6000000.0,33000.0,Defender,Europe,31
207562,S. Andersson,Sebastian Andersson,Sweden,1991-07-15,190,86,Right,1. FC Union Berlin,10,Bundesliga,ST,8000000.0,40000.0,Attacker,Europe,29
190059,S. Zuber,Steven Zuber,Switzerland,1991-08-17,182,78,Right,TSG 1899 Hoffenheim,17,Bundesliga,CM LM LWB,8000000.0,32000.0,Midfielder,Europe,29
232144,F. Uduokhai,Felix Uduokhai,Germany,1997-09-09,193,78,Left,FC Augsburg,19,Bundesliga,CB,9500000.0,16000.0,Defender,Europe,23
207790,K. Ayhan,Kaan Ayhan,Turkey,1994-11-10,182,83,Right,Fortuna Düsseldorf,5,Bundesliga,CB,8500000.0,23000.0,Defender,Asia,25
183491,Zanka,Mathias Jattah-Njie Jørgensen,Denmark,1990-04-23,190,84,Right,Fortuna Düsseldorf,19,Bundesliga,CB,6500000.0,28000.0,Defender,Europe,30
232999,T. Adams,Tyler Adams,United States,1999-02-14,175,72,Right,RB Leipzig,14,Bundesliga,CDM RWB,11500000.0,29000.0,Midfielder,North America,21
206003,Y. Mvogo,Yvon Landry Mvogo Nganoma,Switzerland,1994-06-06,187,92,Right,RB Leipzig,28,Bundesliga,GK,7500000.0,30000.0,Goalkepper,Europe,26
234728,L. Bénes,László Bénes,Slovakia,1997-09-09,180,72,Left,Borussia Mönchengladbach,22,Bundesliga,CAM CM,9000000.0,19000.0,Midfielder,Europe,23
177159,F. Johnson,Fabian Johnson,United States,1987-12-11,182,73,Right,Borussia Mönchengladbach,19,Bundesliga,LM RB LB,6000000.0,26000.0,Midfielder,North America,32
190666,M. Gulde,Manuel Gulde,Germany,1991-02-12,182,79,Right,SC Freiburg,5,Bundesliga,CB,6000000.0,22000.0,Defender,Europe,29
201982,J. Schmid,Jonathan Schmid,France,1990-06-22,177,79,Right,SC Freiburg,7,Bundesliga,RB RM RWB,5500000.0,22000.0,Defender,Europe,30
211879,J. Haberer,Janik Haberer,Germany,1994-04-02,185,78,Right,SC Freiburg,19,Bundesliga,CM RM,8000000.0,22000.0,Midfielder,Europe,26
211927,Kwon Chang Hoon,권창훈 权昶勋,Republic of Korea,1994-06-30,172,71,Left,SC Freiburg,28,Bundesliga,RM CF,8000000.0,22000.0,Midfielder,Asia,26
242663,S. Bornauw,Sebastiaan Bornauw,Belgium,1999-03-22,190,83,Right,1. FC Köln,33,Bundesliga,CB,9000000.0,17000.0,Defender,Europe,21
216380,D. Sinkgraven,Daley Sinkgraven,Netherlands,1995-07-04,177,64,Left,Bayer 04 Leverkusen,22,Bundesliga,LB CM,8000000.0,38000.0,Defender,Europe,25
223885,A. Nübel,Alexander Nübel,Germany,1996-09-30,193,86,Right,FC Schalke 04,35,Bundesliga,GK,8500000.0,17000.0,Goalkepper,Europe,23
224263,J. Kenny,Jonjoe Kenny,England,1997-03-15,175,67,Right,FC Schalke 04,20,Bundesliga,RB RWB,9000000.0,22000.0,Defender,Europe,23
189390,B. Oczipka,Bastian Oczipka,Germany,1989-01-12,185,84,Left,FC Schalke 04,24,Bundesliga,LB CB,5500000.0,25000.0,Defender,Europe,31
220925,A. Schöpf,Alessandro Schöpf,Austria,1994-02-07,177,73,Right,FC Schalke 04,28,Bundesliga,RM RWB CM,8000000.0,27000.0,Midfielder,Europe,26
193584,G. Burgstaller,Guido Burgstaller,Austria,1989-04-29,187,79,Right,FC Schalke 04,19,Bundesliga,ST,6500000.0,30000.0,Attacker,Europe,31
191565,Y. Ōsako,大迫 勇也,Japan,1990-05-18,182,71,Right,SV Werder Bremen,8,Bundesliga,CF ST CAM,6500000.0,29000.0,Attacker,Asia,30
193311,P. Bargfrede,Philipp Bargfrede,Germany,1989-03-03,175,71,Right,SV Werder Bremen,44,Bundesliga,CDM,5500000.0,23000.0,Midfielder,Europe,31
240243,Matheus Cunha,Matheus Santos Carneiro Da Cunha,Brazil,1999-05-27,182,76,Right,Hertha BSC,26,Bundesliga,ST CAM,11000000.0,21000.0,Attacker,South America,21
192557,M. Plattenhardt,Marvin Plattenhardt,Germany,1992-01-26,180,78,Left,Hertha BSC,21,Bundesliga,LB,6000000.0,23000.0,Defender,Europe,28
195363,J. Bruma,Jeffrey Bruma,Netherlands,1991-11-13,190,87,Right,1. FSV Mainz 05,13,Bundesliga,CB,6500000.0,23000.0,Defender,Europe,28
225859,M. Niakhaté,Moussa Niakhaté,France,1996-03-08,190,86,Left,1. FSV Mainz 05,19,Bundesliga,CB,8000000.0,20000.0,Defender,Europe,24
189410,D. Latza,Danny Latza,Germany,1989-12-07,177,76,Right,1. FSV Mainz 05,6,Bundesliga,CM CDM,6500000.0,27000.0,Midfielder,Europe,30
189043,D. Brosinski,Daniel Brosinski,Germany,1988-07-17,177,69,Right,1. FSV Mainz 05,18,Bundesliga,RB LB,5500000.0,23000.0,Defender,Europe,32
229071,K. Onisiwo,Karim Onisiwo,Austria,1992-03-17,187,84,Right,1. FSV Mainz 05,21,Bundesliga,ST RM,7000000.0,28000.0,Attacker,Europe,28
224251,R. Zentner,Robin Zentner,Germany,1994-10-28,193,96,Right,1. FSV Mainz 05,27,Bundesliga,GK,6500000.0,16000.0,Goalkepper,Europe,25
202088,F. Klaus,Felix Klaus,Germany,1992-09-13,180,78,Right,VfL Wolfsburg,11,Bundesliga,RW LM RM,7000000.0,42000.0,Attacker,Europe,28
238370,M. Pongračić,Marin Pongračić,Croatia,1997-09-11,190,94,Right,VfL Wolfsburg,22,Bundesliga,CB,8500000.0,25000.0,Defender,Europe,23
240046,João Victor,João Victor Santos Sá,Brazil,1994-03-27,177,72,Right,VfL Wolfsburg,40,Bundesliga,LW LM CF,8000000.0,40000.0,Attacker,South America,26
229221,William,William de Asevedo Furtado,Brazil,1995-04-03,170,67,Right,VfL Wolfsburg,2,Bundesliga,RB LB RM,7500000.0,30000.0,Defender,South America,25
227873,A. Touré,Almamy Touré,France,1996-04-28,182,72,Right,Eintracht Frankfurt,18,Bundesliga,RB CB,8000000.0,24000.0,Defender,Europe,24
236403,E. Ndicka,Obite Evan N'Dicka,France,1999-08-20,193,79,Left,Eintracht Frankfurt,2,Bundesliga,LB CB,9500000.0,15000.0,Defender,Europe,21
230564,M. Gaćinović,Mijat Gaćinović,Serbia,1995-02-08,175,66,Right,Eintracht Frankfurt,11,Bundesliga,CAM CM,9000000.0,27000.0,Midfielder,Europe,25
229752,D. Sow,Djibril Sow,Switzerland,1997-02-06,182,77,Right,Eintracht Frankfurt,8,Bundesliga,CM,10000000.0,27000.0,Midfielder,Europe,23
232730,D. Kamada,鎌田 大地,Japan,1996-08-05,180,73,Right,Eintracht Frankfurt,15,Bundesliga,CAM CF ST,8500000.0,27000.0,Midfielder,Asia,24
201269,F. Rønnow,Frederik Rønnow,Denmark,1992-08-04,190,77,Right,Eintracht Frankfurt,32,Bundesliga,GK,6000000.0,23000.0,Goalkepper,Europe,28
212212,D. Kohr,Dominik Kohr,Germany,1994-01-31,185,81,Right,Eintracht Frankfurt,28,Bundesliga,CDM CM,7500000.0,27000.0,Midfielder,Europe,26
192565,Y. Mallı,Yunus Mallı,Turkey,1992-02-24,177,72,Right,1. FC Union Berlin,18,Bundesliga,LM CAM CM,7000000.0,35000.0,Midfielder,Asia,28
211856,K. Akpoguma,Kevin Akpoguma,Germany,1995-04-19,193,84,Right,TSG 1899 Hoffenheim,25,Bundesliga,CB,8000000.0,24000.0,Defender,Europe,25
216258,I. Bebou,Ihlas Bebou,Togo,1994-04-23,182,72,Right,TSG 1899 Hoffenheim,9,Bundesliga,ST RM LW,8500000.0,32000.0,Attacker,Africa,26
218534,S. Adamyan,Sargis Adamyan,Armenia,1993-05-23,182,78,Right,TSG 1899 Hoffenheim,23,Bundesliga,CAM ST LM,8000000.0,31000.0,Midfielder,Asia,27
215930,T. Jedvaj,Tin Jedvaj,Croatia,1995-11-28,182,82,Right,FC Augsburg,18,Bundesliga,CB RB LB,8500000.0,18000.0,Defender,Europe,24
211999,R. Khedira,Rani Khedira,Germany,1994-01-27,187,83,Right,FC Augsburg,8,Bundesliga,CDM CB,7500000.0,20000.0,Midfielder,Europe,26
191783,V. Berisha,Valon Berisha,Kosovo,1993-02-07,175,81,Right,Fortuna Düsseldorf,10,Bundesliga,LM CM CAM,7000000.0,28000.0,Midfielder,Europe,27
179516,R. Hennings,Rouwen Hennings,Germany,1987-08-28,180,79,Left,Fortuna Düsseldorf,28,Bundesliga,ST,6000000.0,30000.0,Attacker,Europe,33
238463,A. Haidara,Amadou Haidara,Mali,1998-01-31,175,72,Right,RB Leipzig,8,Bundesliga,CM RM,10000000.0,31000.0,Midfielder,Africa,22
188802,M. Schmelzer,Marcel Schmelzer,Germany,1988-01-22,180,73,Left,Borussia Dortmund,29,Bundesliga,LB,4099999.9999999995,47000.0,Defender,Europe,32
177475,T. Sippel,Tobias Sippel,Germany,1988-03-22,182,78,Right,Borussia Mönchengladbach,21,Bundesliga,GK,3600000.0,18000.0,Goalkepper,Europe,32
211738,M. Flekken,Mark Flekken,Netherlands,1993-06-13,195,87,Right,SC Freiburg,26,Bundesliga,GK,4900000.0,16000.0,Goalkepper,Europe,27
195038,F. Kainz,Florian Kainz,Austria,1992-10-24,175,71,Right,1. FC Köln,30,Bundesliga,LM RM CAM,6000000.0,24000.0,Midfielder,Europe,27
198617,D. Drexler,Dominick Drexler,Germany,1990-05-26,182,71,Right,1. FC Köln,24,Bundesliga,CAM CM LM,5500000.0,25000.0,Midfielder,Europe,30
223033,Jorge Meré,Jorge Meré Pérez,Spain,1997-04-17,182,79,Right,1. FC Köln,22,Bundesliga,CB,7500000.0,19000.0,Defender,Europe,23
210831,B. Verstraete,Birger Danny Verstraete,Belgium,1994-04-16,175,68,Right,1. FC Köln,8,Bundesliga,CDM CM,6500000.0,21000.0,Midfielder,Europe,26
239970,Paulinho,Paulo Henrique Sampaio Filho,Brazil,2000-07-15,177,77,Right,Bayer 04 Leverkusen,7,Bundesliga,RM CAM,9500000.0,16000.0,Midfielder,South America,20
183568,S. Langkamp,Sebastian Langkamp,Germany,1988-01-15,190,84,Right,SV Werder Bremen,15,Bundesliga,CB,4200000.0,22000.0,Defender,Europe,32
184501,M. Lang,Michael Lang,Switzerland,1991-02-08,185,78,Right,SV Werder Bremen,4,Bundesliga,RB RM,4800000.0,23000.0,Defender,Europe,29
221354,M. Veljković,Miloš Veljković,Serbia,1995-09-26,187,84,Right,SV Werder Bremen,13,Bundesliga,CB CDM,6500000.0,19000.0,Defender,Europe,24
183332,F. Bartels,Fin Bartels,Germany,1987-02-07,175,68,Right,SV Werder Bremen,22,Bundesliga,RM CF LM,4400000.0,24000.0,Midfielder,Europe,33
211818,K. Möhwald,Kevin Möhwald,Germany,1993-07-03,182,77,Right,SV Werder Bremen,6,Bundesliga,CM CAM,7000000.0,23000.0,Midfielder,Europe,27
227647,M. Mittelstädt,Maximilian Mittelstädt,Germany,1997-03-18,180,71,Left,Hertha BSC,17,Bundesliga,LB LM,8000000.0,19000.0,Defender,Europe,23
234833,F. Müller,Florian Müller,Germany,1997-11-13,190,84,Left,1. FSV Mainz 05,1,Bundesliga,GK,6500000.0,11000.0,Goalkepper,Europe,22
226853,J. St. Juste,Jeremiah St. Juste,Netherlands,1996-10-19,182,73,Right,1. FSV Mainz 05,4,Bundesliga,CB RB,7000000.0,19000.0,Defender,Europe,23
184789,A. Szalai,Ádám Szalai,Hungary,1987-12-09,193,92,Right,1. FSV Mainz 05,28,Bundesliga,ST,5000000.0,26000.0,Attacker,Europe,32
198352,S. Bell,Stefan Bell,Germany,1991-08-24,193,87,Right,1. FSV Mainz 05,16,Bundesliga,CB,5500000.0,22000.0,Defender,Europe,29
216247,M. Tisserand,Marcel Tisserand,Congo,1993-01-10,190,79,Right,VfL Wolfsburg,32,Bundesliga,CB LB,6000000.0,32000.0,Defender,Africa,27
202316,T. Chandler,Timothy Chandler,United States,1990-03-29,185,83,Right,Eintracht Frankfurt,22,Bundesliga,RM RWB RB,5500000.0,30000.0,Midfielder,North America,30
222493,M. Friedrich,Marvin Friedrich,Germany,1995-12-13,193,81,Right,1. FC Union Berlin,5,Bundesliga,CB,7000000.0,25000.0,Defender,Europe,24
158856,C. Gentner,Christian Gentner,Germany,1985-08-14,187,81,Right,1. FC Union Berlin,34,Bundesliga,CM CDM CAM,3300000.0,32000.0,Midfielder,Europe,35
182888,H. Nordtveit,Håvard Nordtveit,Norway,1990-06-21,187,83,Right,TSG 1899 Hoffenheim,6,Bundesliga,CB CDM,4700000.0,27000.0,Defender,Europe,30
223671,S. Posch,Stefan Posch,Austria,1997-05-14,187,82,Right,TSG 1899 Hoffenheim,38,Bundesliga,CB RB,7000000.0,22000.0,Defender,Europe,23
227503,J. Larsen,Jacob Bruun Larsen,Denmark,1998-09-19,182,74,Right,TSG 1899 Hoffenheim,7,Bundesliga,LM,9000000.0,21000.0,Midfielder,Europe,21
200212,M. Esser,Michael Esser,Germany,1987-11-22,198,97,Right,TSG 1899 Hoffenheim,28,Bundesliga,GK,3600000.0,21000.0,Goalkepper,Europe,32
202151,K. Stafylidis,Konstantinos Stafylidis,Greece,1993-12-02,177,72,Left,TSG 1899 Hoffenheim,5,Bundesliga,LB LWB,6000000.0,25000.0,Defender,Europe,26
200332,T. Koubek,Tomáš Koubek,Czech Republic,1992-08-26,198,94,Right,FC Augsburg,21,Bundesliga,GK,4900000.0,16000.0,Goalkepper,Europe,28
238068,M. Richter,Marco Richter,Germany,1997-11-24,175,73,Right,FC Augsburg,23,Bundesliga,RM RW LM,8500000.0,16000.0,Midfielder,Europe,22
251182,Iago,Iago Amaral Borduchi,Brazil,1997-03-23,180,68,Left,FC Augsburg,22,Bundesliga,LB LM,8000000.0,17000.0,Defender,South America,23
238072,E. Löwen,Eduard Löwen,Germany,1997-01-28,187,91,Right,FC Augsburg,29,Bundesliga,CM CDM,8000000.0,19000.0,Midfielder,Europe,23
181262,M. Suchý,Marek Suchý,Czech Republic,1988-03-29,182,76,Right,FC Augsburg,5,Bundesliga,CB,4200000.0,20000.0,Defender,Europe,32
230899,A. Lookman,Ademola Lookman,England,1997-10-20,175,71,Right,RB Leipzig,17,Bundesliga,RM LM,9000000.0,29000.0,Midfielder,Europe,22
236935,H. Wolf,Hannes Wolf,Austria,1999-04-16,177,68,Left,RB Leipzig,19,Bundesliga,CAM,9500000.0,29000.0,Midfielder,Europe,21
225669,K. Ehizibue,Kingsley Ehizibue,Netherlands,1995-05-25,187,78,Right,1. FC Köln,19,Bundesliga,RB RM,4600000.0,17000.0,Defender,Europe,25
204776,T. Leistner,Toni Leistner,Germany,1990-08-19,190,89,Right,1. FC Köln,37,Bundesliga,CB,3500000.0,21000.0,Defender,Europe,30
238569,K. Schindler,Kingsley Schindler,Ghana,1993-07-12,180,77,Right,1. FC Köln,11,Bundesliga,RM ST,4800000.0,21000.0,Midfielder,Africa,27
211826,R. Czichos,Rafael Czichos,Germany,1990-05-14,187,86,Left,1. FC Köln,5,Bundesliga,CB LB,3400000.0,21000.0,Defender,Europe,30
198113,M. Höger,Marco Höger,Germany,1989-09-16,182,83,Right,1. FC Köln,6,Bundesliga,CDM CM,3400000.0,21000.0,Midfielder,Europe,30
193098,C. Clemens,Christian Clemens,Germany,1991-08-04,177,78,Right,1. FC Köln,17,Bundesliga,RM LM,4200000.0,22000.0,Midfielder,Europe,29
189234,M. Risse,Marcel Risse,Germany,1989-12-17,182,74,Right,1. FC Köln,7,Bundesliga,RM RB,3900000.0,23000.0,Midfielder,Europe,30
152211,R. Özcan,Ramazan Özcan,Austria,1984-06-28,185,83,Left,Bayer 04 Leverkusen,28,Bundesliga,GK,1100000.0,20000.0,Goalkepper,Europe,36
245388,J. Todibo,Jean-Clair Todibo,France,1999-12-30,190,81,Right,FC Schalke 04,21,Bundesliga,CB CDM,7000000.0,11000.0,Defender,Europe,20
205878,S. Kapino,Stefanos Kapino,Greece,1994-03-18,195,91,Right,SV Werder Bremen,27,Bundesliga,GK,3900000.0,15000.0,Goalkepper,Europe,26
224949,J. Dilrosun,Javairô Dilrosun,Netherlands,1998-06-22,175,73,Left,Hertha BSC,16,Bundesliga,LM RM,7500000.0,16000.0,Midfielder,Europe,22
236947,J. Torunarigha,Jordan Torunarigha,Germany,1997-08-07,190,79,Left,Hertha BSC,25,Bundesliga,CB LB,6500000.0,14000.0,Defender,Europe,23
195033,M. Leckie,Mathew Allan Leckie,Australia,1991-02-04,180,82,Right,Hertha BSC,11,Bundesliga,RM LM,4000000.0,23000.0,Midfielder,Oceania,29
190854,P. Pekarík,Peter Pekarík,Slovakia,1986-10-30,177,73,Right,Hertha BSC,2,Bundesliga,RB,2500000.0,20000.0,Defender,Europe,33
213134,L. Öztunalı,Levin Mete Öztunali,Germany,1996-03-15,182,78,Right,1. FSV Mainz 05,8,Bundesliga,RM CM RW,5500000.0,19000.0,Midfielder,Europe,24
231111,A. Hack,Alexander Hack,Germany,1993-09-08,193,87,Left,1. FSV Mainz 05,42,Bundesliga,CB,4500000.0,19000.0,Defender,Europe,27
199909,P. Pervan,Pavao Pervan,Austria,1987-11-13,193,92,Right,VfL Wolfsburg,12,Bundesliga,GK,2600000.0,24000.0,Goalkepper,Europe,32
207920,E. Durm,Erik Durm,Germany,1992-05-12,182,72,Right,Eintracht Frankfurt,25,Bundesliga,LB RB RM,4000000.0,24000.0,Defender,Europe,28
208137,Lucas Torró,Lucas Torró Marset,Spain,1994-07-19,190,77,Right,Eintracht Frankfurt,16,Bundesliga,CDM CM,4700000.0,20000.0,Midfielder,Europe,26
193254,C. Trimmel,Christopher Trimmel,Austria,1987-02-24,187,82,Right,1. FC Union Berlin,28,Bundesliga,RB,2500000.0,27000.0,Defender,Europe,33
203590,F. Hübner,Florian Hübner,Germany,1991-03-01,193,83,Right,1. FC Union Berlin,19,Bundesliga,CB,3900000.0,28000.0,Defender,Europe,29
235526,D. Geiger,Dennis Geiger,Germany,1998-06-10,172,64,Right,TSG 1899 Hoffenheim,8,Bundesliga,CM,6000000.0,19000.0,Midfielder,Europe,22
156437,P. Pentke,Philipp Pentke,Germany,1985-05-01,190,83,Right,TSG 1899 Hoffenheim,12,Bundesliga,GK,1800000.0,19000.0,Goalkepper,Europe,35
238637,S. Vasiliadis,Sebastian Vasiliadis,Greece,1997-10-04,175,74,Right,SC Paderborn 07,39,Bundesliga,CM CDM CAM,5500000.0,15000.0,Midfielder,Europe,22
238581,R. Vargas,Ruben Vargas,Switzerland,1998-08-05,175,68,Left,FC Augsburg,16,Bundesliga,LM RM,7000000.0,15000.0,Midfielder,Europe,22
211862,A. Hahn,André Hahn,Germany,1990-08-13,185,78,Right,FC Augsburg,28,Bundesliga,RM ST,4000000.0,21000.0,Midfielder,Europe,30
221797,E. Thommy,Erik Thommy,Germany,1994-08-20,175,69,Right,Fortuna Düsseldorf,15,Bundesliga,LM RM CAM,4900000.0,21000.0,Midfielder,Europe,26
202107,A. Morales,Alfredo Morales,United States,1990-05-12,182,77,Right,Fortuna Düsseldorf,6,Bundesliga,CDM CM,3400000.0,23000.0,Midfielder,North America,30
212240,K. Karaman,Kenan Karaman,Turkey,1994-03-05,187,83,Right,Fortuna Düsseldorf,11,Bundesliga,ST LM,5000000.0,25000.0,Attacker,Asia,26
225673,K. Adams Nuhu,Kasim Adams Nuhu,Ghana,1995-06-22,190,83,Right,Fortuna Düsseldorf,4,Bundesliga,CB,4900000.0,19000.0,Defender,Africa,25
239744,M. Cuisance,Mickaël Cuisance,France,1999-08-16,180,73,Left,FC Bayern München,11,Bundesliga,CM,5500000.0,30000.0,Midfielder,Europe,21
199897,N. Höfler,Nicolas Höfler,Germany,1990-03-09,180,78,Right,SC Freiburg,27,Bundesliga,CDM CM,2700000.0,17000.0,Midfielder,Europe,30
234171,R. Sallai,Roland Sallai,Hungary,1997-05-22,182,76,Right,SC Freiburg,22,Bundesliga,LM CF,4300000.0,15000.0,Midfielder,Europe,23
240193,E. Rexhbeçaj,Elvis Rexhbeçaj,Kosovo,1997-11-01,182,73,Left,1. FC Köln,20,Bundesliga,CM,4600000.0,14000.0,Midfielder,Europe,22
234399,J. Eggestein,Johannes Eggestein,Germany,1998-05-08,182,74,Right,SV Werder Bremen,24,Bundesliga,RW ST,4800000.0,16000.0,Attacker,Europe,22
215556,E. Fernandes,Edimilson Fernandes,Switzerland,1996-04-15,187,77,Right,1. FSV Mainz 05,20,Bundesliga,CM CDM,4300000.0,17000.0,Midfielder,Europe,24
